Number,Lemma,PoS,reason,tikhonov_roots_raw,deterministic_roots,kuznetsova_homonym_candidates,notes,roots
40672,спецподразделение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40673,спецпредставитель,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40674,спецрейс,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40675,спецсигнал,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40677,спецсредство,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40678,спецтехника,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40680,спецшкола,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40681,спецэкспортер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40682,спецэффект,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40687,спешно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40693,спикировать,v,lemma_level_conflict,пик,,,Root-level mapping escalated пик to lemma-level conflict,
40695,спин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40701,спиновый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40704,спирея,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40706,спиритический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40708,спиртзавод,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40709,спиртное,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40713,спиртосодержащий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40718,списочек,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40719,списочный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40729,спичрайтер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40740,сплевывать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40741,спленоцит,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40752,сплин,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40753,сплит-система,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40759,сплоченный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40767,сподвигнуть,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40769,сподобить,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40771,сподручный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40774,спойлер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40776,спокойненько,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40777,спокойно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40788,спонсировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40790,спонсорский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40792,спонтанно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40793,спонтанность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40794,спонтанный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40796,спора,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40797,спорадический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40801,споро,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40805,спортивно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40806,спортивно-оздоровительный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40807,спортивность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40809,спортинвентарь,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40811,спорткомитет,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40814,спортпрототип,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40816,спортсменка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40825,спохватиться,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40826,спохватываться,v,lemma_level_conflict,"спо,хват",хват,,Root-level mapping escalated спо to lemma-level conflict,
40828,справедливо,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40838,справочная,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40841,спрайт,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40844,спрей,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40851,спрогнозировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40852,спроектировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40853,спроецировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40860,спрут,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40866,спуд,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40868,спускаемый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40884,срабатывание,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40908,сраный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40913,срать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40919,средиземноморский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40920,средиземный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40924,среднеазиатский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40927,средневзвешенный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40929,средневолжский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40930,среднегодовой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40931,среднедушевой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40932,среднее,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40935,среднемировой,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40937,среднероссийский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40938,среднерусский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40939,среднесписочный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40940,среднесрочный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40944,средовый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40945,средостение,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40963,срочник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40964,срочно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40975,ссать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40991,стабилизатор,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40994,стабилизировать,v,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
40996,стабильно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41013,стажерка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41020,сталагмит,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41023,сталелитейный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41024,сталеплавильный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41025,сталинградский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41026,сталинизм,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41031,сталкер,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41036,стамбульский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41040,стандартизация,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41042,стандартизованный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41043,стандартно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41050,станкостроительный,a,lemma_level_conflict,"стан,стро",стро(j),,Conflicting automatic candidates across lemmas: ста(j)|стан,
41055,станс,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41062,старательно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41066,старейший,a,lemma_level_conflict,стар,,,Conflicting automatic candidates across lemmas: стар|стара,
41082,старицкий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41085,старлей,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41086,стармех,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41088,старовер,s,lemma_level_conflict,"стар,вер",,вер => вер-1|вер-2|вер-3,Conflicting automatic candidates across lemmas: стар|стара,
41089,стародавний,a,lemma_level_conflict,"стар,давн",дав-2,,Conflicting automatic candidates across lemmas: стар|стара,
41090,старое,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41091,старожил,s,lemma_level_conflict,"стар,жи",,,Conflicting automatic candidates across lemmas: стар|стара; Conflicting automatic candidates across lemmas: жи|жил,
41092,старомодно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41093,старомодный,a,lemma_level_conflict,"стар,мод",мод,,Conflicting automatic candidates across lemmas: стар|стара,
41094,старомосковский,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41095,старообрядец,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41096,старообрядческий,a,lemma_level_conflict,"стар,обряд",ряд,,Conflicting automatic candidates across lemmas: стар|стара,
41097,старообрядчество,s,lemma_level_conflict,"стар,обряд",ряд,,Conflicting automatic candidates across lemmas: стар|стара,
41098,старорежимный,a,lemma_level_conflict,"стар,режим",режим,,Conflicting automatic candidates across lemmas: стар|стара,
41099,старорусский,a,lemma_level_conflict,"стар,рус",,рус => рус-1|рус-2,Conflicting automatic candidates across lemmas: стар|стара,
41100,старосветский,a,lemma_level_conflict,"стар,свет",свет,,Conflicting automatic candidates across lemmas: стар|стара,
41101,старославянский,a,lemma_level_conflict,"стар,славян",слав-2,,Conflicting automatic candidates across lemmas: стар|стара,
41102,старослужащий,s,lemma_level_conflict,"стар,служ",служ,,Conflicting automatic candidates across lemmas: стар|стара,
41105,старпом,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41111,старухин,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41116,старчески,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41119,старшеклассник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41129,старье,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41134,статист,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41137,статистически,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41140,статичность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41146,статус-кво,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41147,статусный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41165,стволик,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41171,стеб,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41174,стеблевой,a,lemma_level_conflict,"стебл,ев",стеб,,Root-level mapping escalated ев to lemma-level conflict,
41178,стежка,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41181,стейк,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41182,стек,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41191,стеклопакет,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41194,стеклоподъемник,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41197,стеклянно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41206,стеллаж,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41207,стеллажный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41208,стеллецкий,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41221,стенограмма,s,lemma_level_conflict,"стен,грамм",стен-2,,Root-level mapping escalated грамм to lemma-level conflict,
41223,стенокардия,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41225,степ,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41226,степенно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41227,степенной,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41238,стереоскопический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41240,стереотипный,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41250,стерильно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41251,стерильность,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41259,стертый,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41262,стесненно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41264,стеснительно,adv,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41270,стетоскоп,s,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
41271,стехиометрический,a,missing_in_both,,,,No lemma in either Kuznetsova or Tikhonov,
