Number,Lemma,PoS,IPM,R,D,Doc,root,root_IPM,imageability,emotional_valence,is_profane
18138,ляжка,s,4.0,62,81,183,ляг,18.6,5,2,0
18134,лягушачий,a,1.1,55,87,80,ляг,18.6,4,3,0
18136,лягушонок,s,1.1,28,58,35,ляг,18.6,5,4,0
18133,лягнуть,v,1.0,45,85,78,ляг,18.6,4,2,0
18132,лягаться,v,0.5,29,81,38,ляг,18.6,4,2,0
18131,лягать,v,0.4,29,82,35,ляг,18.6,4,2,0
34269,проститутка,s,14.2,93,91,530,проститу,18.6,4,1,1
34270,проституция,s,4.4,91,86,227,проститу,18.6,2,1,0
36960,реставрация,s,9.2,91,79,420,реставр,18.6,2,3,0
36958,реставратор,s,2.6,65,77,115,реставр,18.6,4,3,0
26361,отреставрировать,v,2.4,72,89,186,реставр,18.6,3,4,0
36961,реставрировать,v,2.2,76,87,158,реставр,18.6,3,3,0
36959,реставрационный,a,1.8,56,77,102,реставр,18.6,1,3,0
36962,реставрироваться,v,0.4,28,82,40,реставр,18.6,1,3,0
37543,рюкзак,s,17.2,91,89,423,рюкзак,18.6,5,3,0
37544,рюкзачок,s,1.4,60,86,80,рюкзак,18.6,5,3,0
38650,сердито,adv,18.6,87,87,565,сердит,18.6,1,2,0
44692,уполномоченный,s,9.6,85,78,303,уполномоченн,18.6,3,3,0
44690,уполномоченная,s,0.4,23,77,29,уполномоченн,18.6,3,3,0
46451,хрупкий,a,16.7,100,95,918,хруп,18.6,3,3,0
46452,хрупкость,s,1.9,72,84,156,хруп,18.6,1,3,0
46932,червь,s,9.9,97,89,399,черв,18.6,5,2,0
46933,червяк,s,4.4,78,89,217,черв,18.6,5,2,0
46934,червячок,s,2.1,70,89,123,черв,18.6,5,3,0
46930,червонный,a,0.8,38,83,46,черв,18.6,2,3,0
46927,червивый,a,0.5,31,77,35,черв,18.6,4,2,0
2336,биржа,s,14.8,91,87,641,бирж,18.5,4,3,0
2337,биржевой,a,3.7,70,89,198,бирж,18.5,2,3,0
14277,калитка,s,18.5,91,87,562,калит,18.5,5,3,0
16728,кроткий,a,6.1,89,90,334,крот-1,18.5,1,4,0
16729,кротко,adv,3.0,64,87,192,крот-1,18.5,1,4,0
22994,неукротимый,a,2.7,82,91,194,крот-1,18.5,1,4,0
16730,кротость,s,2.0,68,85,142,крот-1,18.5,1,4,0
44376,укротитель,s,1.3,47,68,61,крот-1,18.5,4,3,0
44378,укротить,v,1.3,61,87,99,крот-1,18.5,3,3,0
44380,укрощение,s,0.9,43,84,59,крот-1,18.5,2,3,0
44379,укрощать,v,0.8,50,88,63,крот-1,18.5,3,3,0
44377,укротительница,s,0.4,13,60,18,крот-1,18.5,4,3,0
34929,пшеница,s,10.4,98,90,376,пшен,18.5,5,3,0
34930,пшеничный,a,4.9,87,90,255,пшен,18.5,4,3,0
34932,пшено,s,1.8,59,87,100,пшен,18.5,5,3,0
34931,пшенный,a,1.4,60,87,88,пшен,18.5,4,3,0
35119,радикальный,a,18.1,96,91,1059,радикальн,18.5,1,3,0
13714,инфицировать,v,5.2,36,64,189,инфиц,18.4,2,2,0
13712,инфицирование,s,4.1,20,62,115,инфиц,18.4,1,2,0
13713,инфицированный,a,4.1,25,59,145,инфиц,18.4,2,2,0
22007,неинфицированный,a,0.7,11,60,33,инфиц,18.4,1,3,0
8422,дезинфицирующий,a,0.6,33,80,46,инфиц,18.4,2,3,0
8421,дезинфицировать,v,0.5,31,80,35,инфиц,18.4,2,3,0
33669,продезинфицировать,v,0.4,28,83,32,инфиц,18.4,2,3,0
15468,колоссальный,a,16.6,98,93,960,колосс,18.4,1,5,0
15466,колосс,s,1.1,53,82,78,колосс,18.4,4,5,0
15467,колоссально,adv,0.7,41,85,52,колосс,18.4,1,5,0
41609,струна,s,13.8,98,92,575,струн,18.4,5,3,0
41611,струнный,a,2.2,77,88,135,струн,18.4,4,3,0
41610,струнка,s,1.5,62,89,117,струн,18.4,5,3,0
33237,приструнить,v,0.9,52,88,72,струн,18.4,3,2,0
41723,субъективный,a,17.0,93,81,743,субъектив,18.4,1,3,0
41721,субъективно,adv,1.4,53,81,95,субъектив,18.4,1,3,0
42216,таксист,s,8.9,90,87,350,такс,18.4,4,3,0
42212,такса,s,3.6,77,85,158,такс,18.4,4,3,0
42213,таксационный,a,1.7,14,56,38,такс,18.4,1,3,0
42218,таксон,s,0.6,9,54,15,такс,18.4,1,3,0
45087,утка,s,13.1,98,93,535,ут,18.4,5,3,0
45052,утенок,s,2.2,62,80,110,ут,18.4,5,4,0
45079,утиный,a,2.1,68,88,127,ут,18.4,4,3,0
45357,фанатик,s,5.5,96,92,292,фанат,18.4,3,2,0
45355,фанат,s,5.0,63,88,302,фанат,18.4,4,4,0
45356,фанатизм,s,3.5,84,90,199,фанат,18.4,1,2,0
45361,фанатичный,a,2.0,80,92,157,фанат,18.4,1,2,0
45359,фанатический,a,1.0,47,86,62,фанат,18.4,1,2,0
45360,фанатично,adv,0.5,34,84,42,фанат,18.4,1,2,0
45362,фанатка,s,0.5,23,71,28,фанат,18.4,4,4,0
45358,фанатически,adv,0.4,25,81,31,фанат,18.4,1,2,0
47710,шнур,s,8.9,93,88,387,шнур,18.4,5,3,0
47713,шнурок,s,7.5,90,91,359,шнур,18.4,5,3,0
47712,шнуровка,s,0.7,36,83,47,шнур,18.4,4,3,0
12350,зашнуровать,v,0.5,28,82,35,шнур,18.4,4,3,0
47711,шнуровать,v,0.4,22,78,31,шнур,18.4,4,3,0
47714,шнурочек,s,0.4,31,83,35,шнур,18.4,5,3,0
8912,дилер,s,16.4,66,83,426,дилер,18.3,4,3,0
8913,дилерский,a,1.9,49,84,116,дилер,18.3,2,3,0
18004,лупить,v,6.0,84,90,337,луп,18.3,4,2,0
18003,лупа,s,2.9,78,90,168,луп,18.3,5,3,0
6057,вылупиться,v,1.8,62,89,129,луп,18.3,4,3,0
23837,облупиться,v,1.8,61,88,137,луп,18.3,4,2,0
23838,облупленный,a,1.6,57,86,111,луп,18.3,4,2,0
23836,облупить,v,1.3,58,88,104,луп,18.3,4,3,0
6056,вылупить,v,0.7,33,83,52,луп,18.3,4,3,0
26139,отлупить,v,0.7,41,84,56,луп,18.3,4,1,0
39568,слупить,v,0.5,35,84,40,луп,18.3,3,2,0
15482,колупать,v,0.4,15,43,16,луп,18.3,4,3,0
19382,митинг,s,16.4,93,92,654,митинг,18.3,4,3,0
19383,митинговать,v,1.5,60,86,100,митинг,18.3,4,3,0
19384,митинговый,a,0.4,25,80,29,митинг,18.3,3,3,0
37184,рожа,s,16.0,93,90,648,рож-1,18.3,4,1,1
37194,рожица,s,1.3,51,85,91,рож-1,18.3,4,2,1
21056,нарожать,v,1.0,52,87,83,рож-1,18.3,3,2,0
801,антисемитизм,s,9.2,78,86,265,семит,18.3,2,1,0
800,антисемит,s,4.7,75,85,184,семит,18.3,3,1,0
802,антисемитский,a,3.2,59,85,146,семит,18.3,2,1,0
38583,семитский,a,0.7,34,77,44,семит,18.3,1,3,0
38582,семит,s,0.5,21,65,21,семит,18.3,2,3,0
3367,ваза,s,14.3,100,93,660,ваз,18.2,5,3,0
3371,вазочка,s,2.8,76,90,184,ваз,18.2,5,4,0
3370,вазон,s,1.1,38,80,57,ваз,18.2,4,3,0
13578,инструктор,s,13.9,97,90,494,инструкт,18.2,3,3,0
13577,инструктировать,v,1.3,60,88,95,инструкт,18.2,2,3,0
33848,проинструктировать,v,1.1,49,86,82,инструкт,18.2,2,3,0
13579,инструкторский,a,0.5,21,64,21,инструкт,18.2,1,3,0
13576,инструктивный,a,0.4,24,80,32,инструкт,18.2,1,3,0
15809,консерватория,s,16.8,91,86,583,консерватор,18.2,3,4,0
15810,консерваторский,a,1.4,48,86,79,консерватор,18.2,2,3,0
26752,очаг,s,17.3,99,90,835,очаг,18.2,5,4,0
26753,очаговый,a,0.9,23,73,37,очаг,18.2,2,3,0
20992,наработка,s,3.8,63,88,264,работ,18.2,2,3,0
22644,неработающий,a,3.2,80,88,205,работ,18.2,2,2,0
21805,недоработка,s,1.6,66,89,137,работ,18.2,2,2,0
37634,салат,s,15.4,95,91,596,салат,18.2,5,4,0
37637,салатный,a,0.9,43,83,60,салат,18.2,3,3,0
37635,салатик,s,0.8,33,76,56,салат,18.2,5,4,0
37636,салатница,s,0.6,29,77,34,салат,18.2,4,3,0
37638,салатовый,a,0.5,30,81,38,салат,18.2,4,3,0
45477,ферма,s,16.4,96,90,530,ферм,18.2,4,3,0
46456,хрустальный,a,12.0,93,92,548,хрустал,18.2,4,4,0
46455,хрусталь,s,4.8,86,89,272,хрустал,18.2,4,4,0
46454,хрусталик,s,1.4,41,73,49,хрустал,18.2,3,3,0
46731,циничный,a,6.1,93,93,393,цин,18.2,2,1,0
46727,цинизм,s,5.9,97,93,376,цин,18.2,1,1,0
46728,циник,s,3.2,85,88,202,цин,18.2,2,1,0
46730,цинично,adv,2.6,79,92,198,цин,18.2,1,1,0
46729,цинический,a,0.4,26,81,33,цин,18.2,1,1,0
47391,шарить,v,8.1,83,89,406,шар-2,18.2,4,3,0
31787,пошарить,v,3.7,62,87,220,шар-2,18.2,4,3,0
24272,обшарить,v,2.1,61,88,145,шар-2,18.2,4,2,0
21457,нашарить,v,1.8,43,84,112,шар-2,18.2,4,3,0
24271,обшаривать,v,1.3,50,87,103,шар-2,18.2,4,2,0
21456,нашаривать,v,0.7,31,82,48,шар-2,18.2,4,3,0
12330,зашарить,v,0.5,28,81,33,шар-2,18.2,2,3,0
15875,контейнер,s,15.2,96,88,562,контейнер,18.1,4,3,0
15876,контейнерный,a,2.9,48,77,95,контейнер,18.1,2,3,0
21991,неизменно,adv,17.6,98,94,899,мен,18.1,1,3,0
21990,неизмененный,a,0.5,35,82,46,мен,18.1,1,3,0
36881,ремесло,s,12.0,97,93,633,ремесл,18.1,3,3,0
36879,ремесленник,s,3.7,83,89,197,ремесл,18.1,4,3,0
36880,ремесленный,a,2.4,72,88,136,ремесл,18.1,2,3,0
36945,ресница,s,16.4,93,90,611,реснит,18.1,5,3,0
36946,ресничка,s,1.0,41,83,62,реснит,18.1,5,4,0
36947,ресничный,a,0.7,11,31,11,реснит,18.1,3,3,0
26806,ошарашить,v,5.2,87,92,325,шарах,18.1,4,2,0
47382,шарахаться,v,4.5,87,91,298,шарах,18.1,4,2,0
47384,шарахнуться,v,3.0,66,87,190,шарах,18.1,4,2,0
47385,шарашка,s,1.8,37,61,43,шарах,18.1,3,1,0
47383,шарахнуть,v,1.6,53,86,109,шарах,18.1,4,2,0
26804,ошарашенно,adv,1.3,52,86,86,шарах,18.1,2,2,0
26805,ошарашивать,v,0.7,45,86,62,шарах,18.1,4,2,0
4345,вишневый,a,10.1,96,87,393,вишен,18.0,4,4,0
4346,вишня,s,7.5,94,87,344,вишен,18.0,5,4,0
4344,вишенка,s,0.4,29,81,35,вишен,18.0,5,5,0
26871,паек,s,8.4,88,91,325,па(j)-5,18.0,4,3,0
26877,пай,s,4.7,81,81,183,па(j)-5,18.0,2,3,0
26880,пайщик,s,2.3,40,80,71,па(j)-5,18.0,2,3,0
26870,паевой,a,2.0,41,72,67,па(j)-5,18.0,1,3,0
26879,пайковый,a,0.6,32,81,43,па(j)-5,18.0,2,3,0
47248,чугунный,a,11.1,97,93,538,чугун,18.0,4,3,0
47247,чугун,s,5.3,89,90,258,чугун,18.0,4,3,0
47249,чугунок,s,1.6,49,80,75,чугун,18.0,5,3,0
47571,шикарный,a,13.1,94,93,631,шик-1,18.0,3,5,0
47569,шик,s,4.4,80,91,272,шик-1,18.0,2,4,0
47573,шикнуть,v,0.5,27,80,42,шик-1,18.0,3,2,0
3122,буйный,a,7.7,96,93,481,бу(j),17.9,3,2,0
3123,буйство,s,2.4,81,91,175,бу(j),17.9,3,1,0
3281,буян,s,1.5,27,65,39,бу(j),17.9,3,1,0
24255,обуять,v,1.5,69,89,118,бу(j),17.9,2,2,0
3121,буйно,adv,1.4,58,88,107,бу(j),17.9,2,2,0
3124,буйствовать,v,1.0,53,87,83,бу(j),17.9,4,1,0
3119,буй,s,0.9,33,80,47,бу(j),17.9,4,3,0
3282,буянить,v,0.8,49,87,68,бу(j),17.9,4,1,0
3114,буек,s,0.7,28,75,36,бу(j),17.9,4,3,0
34806,пульс,s,9.4,98,93,497,пульс,17.9,4,3,0
34809,пульсировать,v,3.6,84,90,230,пульс,17.9,4,3,0
34810,пульсирующий,a,1.9,73,90,135,пульс,17.9,4,3,0
34808,пульсация,s,1.8,58,80,94,пульс,17.9,3,3,0
34807,пульсар,s,1.2,18,47,26,пульс,17.9,3,3,0
39256,скрести,v,3.9,80,90,263,скреб,17.9,4,3,0
31255,поскрести,v,1.6,54,86,110,скреб,17.9,4,3,0
21132,наскрести,v,1.5,65,89,119,скреб,17.9,4,3,0
39257,скрестись,v,1.5,48,85,102,скреб,17.9,4,3,0
39247,скребок,s,1.3,54,82,83,скреб,17.9,5,3,0
40380,соскребать,v,0.6,45,87,56,скреб,17.9,4,3,0
11951,заскрести,v,0.5,30,83,35,скреб,17.9,4,3,0
40381,соскрести,v,0.5,34,83,44,скреб,17.9,4,3,0
6320,выскрести,v,0.4,33,84,37,скреб,17.9,4,2,0
46035,хаос,s,17.9,100,91,777,хаос,17.9,2,2,0
5630,всхлипывать,v,7.2,75,89,369,хлип-1,17.9,4,1,0
5628,всхлипнуть,v,6.2,56,87,307,хлип-1,17.9,4,1,0
5627,всхлип,s,3.4,71,88,213,хлип-1,17.9,3,1,0
5629,всхлипывание,s,1.1,49,87,85,хлип-1,17.9,3,1,0
47578,шина,s,15.3,98,89,532,шин,17.9,4,3,0
47583,шинный,a,1.4,41,83,70,шин,17.9,2,3,0
47582,шинник,s,1.2,34,69,54,шин,17.9,2,3,0
3094,будда,s,7.5,84,84,208,будд,17.8,3,4,0
3095,буддизм,s,3.9,76,83,152,будд,17.8,1,3,0
3096,буддийский,a,3.2,75,85,146,будд,17.8,1,3,0
3097,буддист,s,2.2,69,84,117,будд,17.8,2,3,0
3098,буддистский,a,1.0,43,83,63,будд,17.8,1,3,0
3721,вентилятор,s,5.6,92,86,261,вентил,17.8,5,3,0
3724,вентиляция,s,4.7,88,88,289,вентил,17.8,3,3,0
3720,вентиль,s,3.9,54,42,99,вентил,17.8,4,3,0
3723,вентиляционный,a,3.0,71,78,130,вентил,17.8,1,3,0
3719,вентилировать,v,0.6,32,79,45,вентил,17.8,4,3,0
7150,глагол,s,12.6,98,79,358,глагол,17.8,1,3,0
35357,разглагольствовать,v,1.7,65,88,114,глагол,17.8,3,2,0
7153,глагольный,a,1.3,31,62,45,глагол,17.8,1,3,0
35356,разглагольствование,s,0.8,50,87,62,глагол,17.8,2,2,0
7152,глаголица,s,0.6,8,22,8,глагол,17.8,2,3,0
34433,протоиерей,s,7.9,61,69,202,иерей,17.8,2,3,0
1056,архиерей,s,5.3,72,75,183,иерей,17.8,2,3,0
1057,архиерейский,a,3.4,51,74,136,иерей,17.8,1,3,0
12880,иерей,s,1.2,42,84,72,иерей,17.8,2,3,0
13455,индийский,a,17.3,99,89,706,индий,17.8,1,3,0
15532,комар,s,15.2,96,89,504,комар,17.8,5,2,0
15534,комариный,a,1.8,57,86,122,комар,17.8,3,2,0
15533,комарик,s,0.8,34,82,46,комар,17.8,5,2,0
18261,макушка,s,8.7,93,91,463,мак-1,17.8,4,3,0
18225,мак,s,6.3,99,89,299,мак-1,17.8,5,4,0
18241,маковка,s,1.6,48,83,85,мак-1,17.8,4,3,0
18240,маков,a,0.8,43,86,65,мак-1,17.8,2,3,0
18242,маковый,a,0.4,29,83,36,мак-1,17.8,4,4,0
41859,супермаркет,s,7.9,88,83,391,маркет,17.8,4,3,0
18479,маркетинговый,a,7.3,63,88,426,маркет,17.8,1,3,0
18480,маркетолог,s,1.6,47,83,105,маркет,17.8,2,3,0
7094,гипермаркет,s,1.0,27,74,45,маркет,17.8,4,3,0
27243,патент,s,10.0,85,75,336,патент,17.8,2,3,0
27244,патентный,a,3.9,50,68,98,патент,17.8,1,3,0
11652,запатентовать,v,2.8,63,76,152,патент,17.8,1,3,0
27246,патентованный,a,0.7,42,83,50,патент,17.8,1,3,0
27245,патентование,s,0.4,20,74,23,патент,17.8,1,3,0
37861,санкция,s,15.1,98,91,839,санкци,17.8,2,2,0
37860,санкционировать,v,2.7,76,91,198,санкци,17.8,1,3,0
40789,спонсор,s,13.7,90,90,814,спонсор,17.8,2,4,0
40790,спонсорский,a,2.0,55,86,147,спонсор,17.8,1,4,0
40788,спонсировать,v,1.5,53,85,118,спонсор,17.8,2,4,0
40791,спонсорство,s,0.6,31,81,47,спонсор,17.8,2,4,0
45180,ухмыльнуться,v,8.2,70,86,305,хмыл,17.8,4,2,0
45181,ухмыляться,v,5.3,78,89,304,хмыл,17.8,4,2,0
45178,ухмылка,s,4.3,79,89,259,хмыл,17.8,4,2,0
33385,прическа,s,15.4,96,93,664,чес,17.8,4,4,0
31740,почесывать,v,2.0,60,88,141,чес,17.8,4,3,0
33382,причесанный,a,0.4,26,81,33,чес,17.8,4,4,0
48212,элегантный,a,11.9,99,93,609,элегантн,17.8,2,5,0
48210,элегантно,adv,3.4,87,91,235,элегантн,17.8,1,5,0
48211,элегантность,s,2.5,75,89,172,элегантн,17.8,1,5,0
48407,эпидемия,s,10.4,99,91,522,эпидеми,17.8,2,1,0
48405,эпидемиология,s,2.4,23,64,113,эпидеми,17.8,1,3,0
3104,будни,s,8.7,97,94,594,будн,17.7,2,3,0
3107,будничный,a,4.9,93,93,319,будн,17.7,1,3,0
3106,буднично,adv,2.3,69,90,165,будн,17.7,1,3,0
3105,будний,a,1.8,73,90,145,будн,17.7,1,3,0
7868,грим,s,8.1,85,87,264,грим,17.7,4,3,0
7872,гример,s,2.1,47,81,79,грим,17.7,3,3,0
10940,загримировать,v,1.4,56,87,95,грим,17.7,4,3,0
7875,гримерный,a,1.1,42,83,55,грим,17.7,1,3,0
7873,гримерка,s,1.0,32,77,38,грим,17.7,4,3,0
7874,гримерная,s,1.0,37,81,48,грим,17.7,4,3,0
7878,гримироваться,v,0.8,37,83,47,грим,17.7,4,3,0
7876,гримерша,s,0.7,21,70,26,грим,17.7,3,3,0
7877,гримировать,v,0.5,27,80,34,грим,17.7,4,3,0
19322,минус,s,16.7,100,93,1003,минус,17.7,2,2,0
19323,минусовый,a,1.0,41,77,58,минус,17.7,1,2,0
30459,положительно,adv,9.2,98,92,671,полож,17.7,1,4,0
30457,положено,adv,4.7,95,93,337,полож,17.7,1,3,0
30458,положим,adv,3.3,79,88,189,полож,17.7,1,3,0
30656,полюс,s,15.7,100,89,532,полюс,17.7,3,3,0
8957,дипольный,a,0.5,17,75,32,полюс,17.7,1,3,0
8956,диполь,s,0.4,13,65,18,полюс,17.7,1,3,0
32242,презентация,s,13.0,88,91,750,презент,17.7,3,3,0
32243,презентовать,v,1.7,56,88,142,презент,17.7,3,4,0
32239,презент,s,1.6,64,87,97,презент,17.7,4,4,0
22522,непрезентабельный,a,0.5,34,83,45,презент,17.7,2,2,0
32241,презентационный,a,0.5,29,82,34,презент,17.7,1,3,0
32240,презентабельный,a,0.4,27,81,35,презент,17.7,2,4,0
37840,санаторий,s,17.7,97,92,640,санаторий,17.7,4,4,0
38505,секция,s,16.9,99,89,713,секци,17.7,2,3,0
38504,секционный,a,0.8,26,77,39,секци,17.7,1,3,0
46298,холдинг,s,15.0,68,88,611,холдинг,17.7,1,3,0
46299,холдинговый,a,1.5,44,84,95,холдинг,17.7,1,3,0
5227,восьмерка,s,7.1,90,88,355,восем,17.6,3,3,0
5226,восьмая,s,2.2,72,85,137,восем,17.6,1,3,0
10183,емкость,s,13.3,97,91,741,емк,17.6,2,3,0
10182,емко,adv,0.6,39,85,57,емк,17.6,1,4,0
16991,купе,s,16.7,92,90,461,купе,17.6,4,3,0
16992,купейный,a,0.9,44,84,59,купе,17.6,2,3,0
17878,локатор,s,4.2,63,54,98,лок,17.6,4,3,0
17880,локация,s,0.7,22,71,30,лок,17.6,2,3,0
18600,мат,s,15.9,99,94,736,мат,17.6,2,1,1
18634,матировать,v,0.5,11,39,13,мат,17.6,3,3,0
32497,приблизительно,adv,17.6,100,95,1027,приблиз,17.6,1,3,0
36557,реабилитация,s,9.9,88,90,475,реабилит,17.6,2,4,0
36559,реабилитировать,v,4.4,83,90,259,реабилит,17.6,2,4,0
36556,реабилитационный,a,1.9,59,87,130,реабилит,17.6,1,4,0
36558,реабилитированный,s,0.8,28,69,37,реабилит,17.6,2,4,0
36560,реабилитироваться,v,0.6,36,82,53,реабилит,17.6,2,4,0
37424,румяный,a,8.5,85,90,436,румян,17.6,4,4,0
37422,румянец,s,6.1,85,89,342,румян,17.6,4,4,0
37421,румяна,s,1.3,46,80,66,румян,17.6,4,3,0
35780,разрумяниться,v,0.8,34,82,58,румян,17.6,4,4,0
11892,зарумяниться,v,0.5,26,79,37,румян,17.6,4,4,0
29681,подрумянить,v,0.4,25,78,29,румян,17.6,4,3,0
41007,стадион,s,17.6,98,91,712,стадион,17.6,5,3,0
43729,тщательный,a,12.6,99,94,880,тщ-1,17.6,1,4,0
